Name;Coord;Winner;Fitness;Score;GameTime;ConquerRadius;AttackMinLife;SupportRadius;SupportMaxCap;SupportMinCap;SupportTownRatio
EA39;<3468, 5, 958>;False;349;350;1036;1521;10;318;76;94;44
EA40;<3468, 5, 958>;False;125;125;687;1647;9;630;78;100;42
EA38;<3468, 5, 958>;True;260;260;558;1613;9;887;71;67;53
EA23;<3468, 5, 958>;True;380;380;764;1616;10;965;79;78;45
EA5;<3468, 5, 958>;False;145;145;747;1621;10;839;68;82;49
EA9;<3468, 5, 958>;True;380;380;731;1624;9;660;75;86;47
EA11;<3468, 5, 958>;True;330;330;651;1778;11;1293;76;84;49
EA199;<3468, 5, 958>;True;355;355;691;1596;9;496;77;98;43
EA186;<3468, 5, 958>;True;355;355;617;1515;11;544;76;67;52
EA176;<3468, 5, 958>;True;280;280;568;1557;10;351;77;84;51
EA106;<3468, 5, 958>;False;60;60;614;1673;11;972;72;67;54
EA94;<3468, 5, 958>;True;460;460;842;1665;10;1205;76;60;53
EA88;<3468, 5, 958>;True;320;320;675;1665;10;1205;76;60;53
EA83;<3468, 5, 958>;True;280;280;608;1577;10;799;78;79;47
EA76;<3468, 5, 958>;True;340;340;572;1571;9;760;80;77;46
EA22;<3468, 5, 958>;False;1209;1210;1746;1610;9;885;71;67;53
EA44;<3468, 5, 958>;True;375;375;693;1515;11;544;76;67;52
EA27;<3468, 5, 958>;True;315;315;655;1652;10;1194;76;64;54
EA4;<3468, 5, 958>;True;280;280;671;1645;10;751;84;100;36
EA146;<3468, 5, 958>;True;355;355;727;1694;9;1455;78;44;55
EA133;<3468, 5, 958>;False;729;730;1383;1451;11;419;76;64;50
EA130;<3468, 5, 958>;True;484;485;1071;1557;10;351;77;84;51
EA125;<3468, 5, 958>;True;465;465;801;1602;10;843;76;74;49
EA119;<3468, 5, 958>;True;300;300;475;1523;5;422;98;68;44
EA91;<3468, 5, 958>;True;280;280;708;1640;10;1207;79;55;53
EA67;<3468, 5, 958>;True;390;390;855;1575;10;785;66;82;50
EA54;<3468, 5, 958>;True;474;475;1009;1654;10;926;73;60;57
EA24;<3468, 5, 958>;False;120;120;793;1528;11;495;79;90;48
EA20;<3468, 5, 958>;True;295;295;654;1637;10;811;84;96;39
EA7;<3468, 5, 958>;False;100;100;681;1496;10;627;72;76;53
EA191;<3468, 5, 958>;True;614;615;1103;1527;10;560;74;85;51
EA188;<3468, 5, 958>;False;90;90;688;1600;9;821;71;71;51
EA187;<3468, 5, 958>;True;280;280;615;1666;10;1233;77;38;61
EA179;<3468, 5, 958>;True;355;355;706;1665;10;1205;76;60;53
EA183;<3468, 5, 958>;True;240;240;496;1610;9;885;71;67;53
EA178;<3468, 5, 958>;True;315;315;596;1518;10;795;76;78;56
EA121;<3468, 5, 958>;True;340;340;606;1515;11;544;76;67;52
EA116;<3468, 5, 958>;False;75;75;747;1493;10;654;72;74;54
EA110;<3468, 5, 958>;True;330;330;679;1591;10;964;75;58;51
EA104;<3468, 5, 958>;True;415;415;784;1640;10;1207;79;55;53
EA97;<3468, 5, 958>;True;280;280;575;1605;11;542;78;94;47
EA80;<3468, 5, 958>;True;854;855;1093;1517;10;347;76;96;45
EA87;<3468, 5, 958>;False;55;55;594;1540;10;993;78;66;51
EA78;<3468, 5, 958>;True;300;300;658;1612;10;777;70;66;54
EA64;<3468, 5, 958>;False;294;295;1126;1575;10;785;66;82;50
EA61;<3468, 5, 958>;False;245;245;884;1581;10;817;66;80;50
EA63;<3468, 5, 958>;True;280;280;539;1577;10;903;76;74;56
EA55;<3468, 5, 958>;True;360;360;695;1655;10;1019;71;76;48
EA56;<3468, 5, 958>;True;320;320;616;1746;11;1647;77;9;70
EA52;<3468, 5, 958>;True;395;395;804;1693;10;1202;78;64;51
EA47;<3468, 5, 958>;True;340;340;764;1650;10;1154;80;62;51
EA32;<3468, 5, 958>;False;140;140;784;1534;9;926;70;71;46
EA28;<3468, 5, 958>;True;300;300;607;1693;10;1202;78;64;51
EA25;<3468, 5, 958>;True;300;300;564;1559;10;1201;82;57;52
EA16;<3468, 5, 958>;True;340;340;626;1617;10;920;73;72;48
EA14;<3468, 5, 958>;False;455;455;939;1515;11;544;76;67;52
EA2;<3468, 5, 958>;True;375;375;721;1557;10;351;77;84;51
EA12;<3468, 5, 958>;True;375;375;709;1628;9;901;72;64;55
EA190;<3468, 5, 958>;False;469;470;1239;1619;10;772;72;65;56
EA157;<3468, 5, 958>;True;340;340;697;1791;11;1042;75;86;48
EA160;<3468, 5, 958>;True;320;320;622;1694;10;1038;72;73;51
EA152;<3468, 5, 958>;True;410;410;753;1613;10;616;78;93;45
EA139;<3468, 5, 958>;True;639;640;1023;1537;10;716;78;75;50
EA141;<3468, 5, 958>;True;450;450;936;1557;10;351;77;84;51
EA128;<3468, 5, 958>;False;729;730;1360;1628;10;982;76;71;49
EA136;<3468, 5, 958>;True;495;495;860;1642;10;899;72;76;49
EA123;<3468, 5, 958>;True;420;420;773;1527;12;400;79;95;48
EA122;<3468, 5, 958>;False;60;60;648;1693;10;1202;78;64;51
EA102;<3468, 5, 958>;False;40;40;641;1548;10;1009;78;65;51
EA100;<3468, 5, 958>;True;335;335;666;1622;10;939;74;71;49
EA93;<3468, 5, 958>;False;225;225;997;1613;11;733;63;81;53
EA81;<3468, 5, 958>;True;524;525;1060;1619;10;1328;72;62;52
EA73;<3468, 5, 958>;False;25;25;551;1619;10;772;72;65;56
EA58;<3468, 5, 958>;True;315;315;632;1564;10;1061;76;65;51
EA49;<3468, 5, 958>;True;515;515;833;1530;5;477;93;70;44
EA37;<3468, 5, 958>;True;340;340;685;1717;11;904;73;90;49
EA30;<3468, 5, 958>;True;375;375;710;1625;10;987;82;65;50
EA0;<3468, 5, 958>;False;295;295;812;1467;10;544;72;80;55
EA3;<3468, 5, 958>;False;235;235;775;1518;10;795;76;78;56
EA1;<3468, 5, 958>;True;330;330;748;1637;10;811;84;96;39
EA195;<3468, 5, 958>;False;125;125;827;1537;10;896;79;78;59
EA196;<3468, 5, 958>;False;75;75;660;1539;10;994;79;66;51
EA180;<3468, 5, 958>;True;355;355;785;1559;10;1201;82;57;52
EA182;<3468, 5, 958>;True;300;300;648;1521;10;373;76;94;45
EA169;<3468, 5, 958>;False;105;105;710;1610;9;885;71;67;53
EA162;<3468, 5, 958>;True;340;340;661;1560;10;971;77;62;53
EA147;<3468, 5, 958>;True;340;340;613;1653;10;1055;74;67;51
EA132;<3468, 5, 958>;True;355;355;690;1605;11;542;78;94;47
EA134;<3468, 5, 958>;True;280;280;577;1673;11;972;72;67;54
EA120;<3468, 5, 958>;True;609;610;1024;1517;10;347;76;96;45
EA79;<3468, 5, 958>;True;460;460;747;1575;10;974;76;58;50
EA57;<3468, 5, 958>;True;355;355;656;1718;10;1308;69;74;45
EA48;<3468, 5, 958>;False;100;100;797;1515;11;544;76;67;52
EA53;<3468, 5, 958>;True;315;315;599;1685;11;1016;72;62;56
EA50;<3468, 5, 958>;True;315;315;616;1534;9;926;70;71;46
EA17;<3468, 5, 958>;True;375;375;760;1689;11;932;72;63;56
EA10;<3468, 5, 958>;False;295;295;978;1528;11;495;79;90;48
EA8;<3468, 5, 958>;False;135;135;772;1527;12;400;79;95;48
EA170;<3468, 5, 958>;True;320;320;653;1544;10;984;79;67;50
EA153;<3468, 5, 958>;True;300;300;664;1527;12;400;79;95;48
EA135;<3468, 5, 958>;True;355;355;673;1527;10;560;74;85;51
EA129;<3468, 5, 958>;True;395;395;817;1575;10;775;68;83;52
EA127;<3468, 5, 958>;True;260;260;488;1639;9;1059;74;67;49
EA101;<3468, 5, 958>;False;1084;1085;1497;1471;10;745;77;80;56
EA114;<3468, 5, 958>;False;25;25;603;1541;10;457;75;91;45
EA108;<3468, 5, 958>;True;370;370;696;1587;10;1152;75;68;55
EA77;<3468, 5, 958>;False;230;230;912;1650;10;1154;80;62;51
EA65;<3468, 5, 958>;False;279;280;1094;1518;10;795;76;78;56
EA46;<3468, 5, 958>;False;75;75;689;1633;10;878;80;89;40
EA35;<3468, 5, 958>;False;25;25;575;1712;10;1222;80;53;55
EA33;<3468, 5, 958>;True;300;300;634;1559;10;1201;82;57;52
EA18;<3468, 5, 958>;True;370;370;756;1557;10;351;77;84;51
EA26;<3468, 5, 958>;True;335;335;634;1791;11;1042;75;86;48
EA21;<3468, 5, 958>;False;60;60;613;1791;11;1042;75;86;48
EA19;<3468, 5, 958>;True;320;320;572;1623;10;967;74;71;49
EA194;<3468, 5, 958>;True;395;395;625;1527;10;560;74;85;51
EA171;<3468, 5, 958>;False;509;510;1084;1517;10;347;76;96;45
EA177;<3468, 5, 958>;True;390;390;770;1605;11;542;78;94;47
EA168;<3468, 5, 958>;True;390;390;723;1628;10;982;76;71;49
EA163;<3468, 5, 958>;True;410;410;838;1713;10;951;81;80;45
EA149;<3468, 5, 958>;True;340;340;642;1575;10;785;66;82;50
EA144;<3468, 5, 958>;False;150;150;818;1592;10;761;74;74;50
EA145;<3468, 5, 958>;True;380;380;702;1687;10;1101;72;57;50
EA124;<3468, 5, 958>;True;360;360;650;1528;11;495;79;90;48
EA118;<3468, 5, 958>;True;320;320;592;1539;10;994;79;66;51
EA112;<3468, 5, 958>;True;425;425;805;1611;10;649;75;80;51
EA103;<3468, 5, 958>;False;209;210;1139;1628;9;901;72;64;55
EA107;<3468, 5, 958>;True;340;340;650;1748;11;954;76;93;48
EA92;<3468, 5, 958>;False;490;490;980;1485;9;698;70;71;55
EA90;<3468, 5, 958>;True;240;240;583;1673;11;972;72;67;54
EA84;<3468, 5, 958>;True;300;300;598;1625;10;987;82;65;50
EA71;<3468, 5, 958>;True;315;315;566;1523;5;422;98;68;44
EA69;<3468, 5, 958>;True;320;320;622;1626;10;831;83;92;40
EA41;<3468, 5, 958>;True;390;390;854;1737;10;1148;80;86;41
EA34;<3468, 5, 958>;True;320;320;655;1559;10;1201;82;57;52
EA29;<3468, 5, 958>;False;140;140;811;1655;9;1498;71;56;50
EA185;<3468, 5, 958>;True;400;400;660;1628;10;982;76;71;49
EA175;<3468, 5, 958>;True;350;350;730;1718;10;1308;69;74;45
EA173;<3468, 5, 958>;True;315;315;660;1834;11;1089;77;86;47
EA167;<3468, 5, 958>;False;25;25;587;1612;10;777;70;66;54
EA168;<3468, 5, 958>;True;295;295;521;1582;10;824;78;78;46
EA140;<3468, 5, 958>;False;245;245;878;1471;10;745;77;80;56
EA133;<3468, 5, 958>;False;289;290;1008;1566;9;427;76;81;51
EA135;<3468, 5, 958>;True;350;350;749;1696;10;1065;79;84;44
EA110;<3468, 5, 958>;True;839;840;1380;1527;10;560;74;85;51
EA95;<3468, 5, 958>;True;280;280;556;1650;10;1154;80;62;51
EA76;<3468, 5, 958>;True;460;460;929;1669;11;962;72;67;55
EA82;<3468, 5, 958>;True;240;240;578;1575;10;785;66;82;50
EA74;<3468, 5, 958>;False;75;75;711;1625;10;987;82;65;50
EA78;<3468, 5, 958>;True;280;280;503;1686;10;1329;72;63;50
EA70;<3468, 5, 958>;True;360;360;658;1747;10;1211;84;68;49
EA66;<3468, 5, 958>;True;355;355;712;1598;9;914;72;64;52
EA48;<3468, 5, 958>;True;410;410;825;1549;10;274;77;88;51
EA49;<3468, 5, 958>;True;320;320;617;1608;10;562;77;93;47
EA44;<3468, 5, 958>;False;75;75;683;1537;10;716;78;75;50
EA8;<3468, 5, 958>;False;250;250;868;1517;10;347;76;96;45
EA12;<3468, 5, 958>;False;55;55;616;1732;8;1612;78;39;56
EA3;<3468, 5, 958>;True;300;300;621;1689;11;932;72;63;56
EA11;<3468, 5, 958>;True;280;280;564;1748;11;954;76;93;48
EA189;<3468, 5, 958>;False;359;360;1044;1575;10;785;66;82;50
EA182;<3468, 5, 958>;False;454;455;1077;1517;10;347;76;96;45
EA194;<3468, 5, 958>;True;260;260;447;1523;5;422;98;68;44
EA171;<3468, 5, 958>;False;215;215;814;1517;10;347;76;96;45
EA160;<3468, 5, 958>;True;435;435;707;1517;10;347;76;96;45
EA138;<3468, 5, 958>;True;435;435;926;1527;10;560;74;85;51
EA139;<3468, 5, 958>;True;320;320;621;1669;11;962;72;67;55
EA132;<3468, 5, 958>;True;380;380;681;1515;11;544;76;67;52
EA129;<3468, 5, 958>;True;355;355;659;1605;11;542;78;94;47
EA128;<3468, 5, 958>;True;340;340;685;1557;10;454;77;82;51
EA123;<3468, 5, 958>;False;375;375;933;1616;10;965;79;78;45
EA114;<3468, 5, 958>;True;490;490;959;1575;9;773;66;82;49
EA109;<3468, 5, 958>;True;320;320;779;1559;10;1201;82;57;52
EA113;<3468, 5, 958>;True;310;310;599;1710;10;1263;69;74;45
EA111;<3468, 5, 958>;True;240;240;524;1733;10;1030;75;81;48
EA105;<3468, 5, 958>;True;375;375;832;1624;9;660;75;86;47
EA93;<3468, 5, 958>;False;319;320;1086;1610;9;885;71;67;53
EA96;<3468, 5, 958>;False;265;265;999;1653;10;1150;80;62;51
EA101;<3468, 5, 958>;False;60;60;642;1603;9;907;71;65;52
EA92;<3468, 5, 958>;False;380;380;981;1515;11;544;76;67;52
EA94;<3468, 5, 958>;False;25;25;572;1557;10;351;77;84;51
EA91;<3468, 5, 958>;True;335;335;567;1557;10;737;77;65;51
EA63;<3468, 5, 958>;True;415;415;757;1547;9;1109;76;57;51
EA55;<3468, 5, 958>;True;405;405;739;1718;10;975;74;74;51
EA50;<3468, 5, 958>;False;190;190;801;1537;10;716;78;75;50
EA53;<3468, 5, 958>;True;260;260;503;1668;10;1160;72;68;49
EA46;<3468, 5, 958>;True;320;320;649;1623;10;650;78;91;46
EA33;<3468, 5, 958>;False;60;60;700;1631;9;1112;76;60;52
EA30;<3468, 5, 958>;True;340;340;594;1625;10;987;82;65;50
EA23;<3468, 5, 958>;True;360;360;834;1575;10;785;66;82;50
EA26;<3468, 5, 958>;True;260;260;519;1628;9;901;72;64;55
EA17;<3468, 5, 958>;True;340;340;708;1515;11;544;76;67;52
EA1;<3468, 5, 958>;False;339;340;1042;1512;11;530;75;67;52
EA14;<3468, 5, 958>;False;385;385;961;1479;10;523;76;61;51
EA2;<3468, 5, 958>;True;340;340;622;1575;10;785;66;82;50
EA6;<3468, 5, 958>;True;260;260;571;1567;10;1140;80;57;51
EA177;<3468, 5, 958>;False;344;345;1172;1527;10;560;74;85;51
EA190;<3468, 5, 958>;False;205;205;700;1471;10;745;77;80;56
EA187;<3468, 5, 958>;True;280;280;525;1559;10;1201;82;57;52
EA165;<3468, 5, 958>;True;300;300;601;1645;10;751;84;100;36
EA166;<3468, 5, 958>;True;280;280;530;1557;10;648;74;84;50
EA151;<3468, 5, 958>;True;280;280;547;1557;10;351;77;84;51
EA134;<3468, 5, 958>;True;300;300;775;1640;10;1207;79;55;53
EA127;<3468, 5, 958>;False;55;55;648;1460;9;100;75;100;38
EA120;<3468, 5, 958>;True;375;375;717;1778;11;1293;76;84;49
EA108;<3468, 5, 958>;True;300;300;647;1718;10;975;74;74;51
EA107;<3468, 5, 958>;True;280;280;616;1665;10;1105;75;68;50
EA102;<3468, 5, 958>;False;75;75;704;1515;10;299;75;93;44
EA97;<3468, 5, 958>;False;170;170;858;1575;10;775;68;83;52
EA88;<3468, 5, 958>;True;320;320;716;1517;10;347;76;96;45
EA84;<3468, 5, 958>;True;300;300;614;1763;11;883;75;100;47
EA75;<3468, 5, 958>;True;355;355;613;1537;10;716;78;75;50
EA67;<3468, 5, 958>;True;335;335;698;1687;10;1128;74;78;49
EA61;<3468, 5, 958>;True;380;380;782;1640;10;1207;79;55;53
EA60;<3468, 5, 958>;True;380;380;702;1575;10;974;76;58;50
EA42;<3468, 5, 958>;False;70;70;665;1689;11;932;72;63;56
EA13;<3468, 5, 958>;False;394;395;1034;1444;11;233;76;70;51
EA5;<3468, 5, 958>;True;300;300;607;1503;10;563;74;64;51
EA196;<3468, 5, 958>;False;140;140;759;1636;10;725;78;96;42
EA192;<3468, 5, 958>;True;375;375;748;1575;10;588;74;84;48
EA180;<3468, 5, 958>;False;265;265;954;1559;10;1201;82;57;52
EA176;<3468, 5, 958>;True;335;335;688;1791;11;1042;75;86;48
EA169;<3468, 5, 958>;True;320;320;639;1737;10;1148;80;86;41
EA162;<3468, 5, 958>;True;320;320;845;1584;10;799;78;79;45
EA164;<3468, 5, 958>;True;320;320;566;1687;10;1101;72;57;50
EA163;<3468, 5, 958>;False;25;25;574;1591;10;964;75;58;51
EA157;<3468, 5, 958>;True;320;320;734;1655;10;1043;73;61;51
EA156;<3468, 5, 958>;True;300;300;586;1737;10;1148;80;86;41
EA143;<3468, 5, 958>;False;414;415;1095;1573;10;782;67;80;50
EA144;<3468, 5, 958>;False;240;240;970;1653;10;1055;74;67;51
EA136;<3468, 5, 958>;True;320;320;625;1522;10;511;76;69;51
EA117;<3468, 5, 958>;False;229;230;1021;1575;10;775;68;83;52
EA115;<3468, 5, 958>;True;360;360;689;1575;10;785;66;82;50
EA87;<3468, 5, 958>;True;340;340;553;1605;11;542;78;94;47
EA69;<3468, 5, 958>;False;689;690;1369;1575;10;785;66;82;50
EA81;<3468, 5, 958>;False;160;160;812;1654;10;1025;69;68;50
EA52;<3468, 5, 958>;True;335;335;630;1640;10;1207;79;55;53
EA36;<3468, 5, 958>;False;494;495;1197;1495;10;186;75;100;44
EA40;<3468, 5, 958>;True;355;355;682;1645;10;751;84;100;36
EA29;<3468, 5, 958>;True;375;375;730;1626;10;831;83;92;40
EA15;<3468, 5, 958>;False;629;630;1390;1517;10;347;76;96;45
EA19;<3468, 5, 958>;True;320;320;659;1575;10;775;68;83;52
EA9;<3468, 5, 958>;False;195;195;890;1619;10;772;72;65;56
EA4;<3468, 5, 958>;True;340;340;648;1623;10;967;74;71;49
EA155;<3468, 5, 958>;True;390;390;715;1581;10;817;66;80;50
EA147;<3468, 5, 958>;False;200;200;921;1539;10;239;77;98;40
EA149;<3468, 5, 958>;True;400;400;779;1619;9;958;84;68;50
EA119;<3468, 5, 958>;True;410;410;784;1521;10;318;76;94;44
EA116;<3468, 5, 958>;True;335;335;627;1713;10;951;81;80;45
EA89;<3468, 5, 958>;True;315;315;672;1764;11;1803;76;5;76
EA83;<3468, 5, 958>;True;320;320;620;1575;10;588;74;84;48
EA71;<3468, 5, 958>;False;105;105;866;1538;10;642;75;67;51
EA54;<3468, 5, 958>;False;165;165;886;1576;10;183;78;90;49
EA39;<3468, 5, 958>;False;185;185;841;1549;10;274;77;88;51
EA38;<3468, 5, 958>;True;320;320;635;1629;10;1007;74;69;48
EA32;<3468, 5, 958>;True;360;360;687;1561;10;533;75;84;48
EA28;<3468, 5, 958>;True;320;320;624;1625;10;987;82;65;50
EA27;<3468, 5, 958>;False;25;25;572;1647;9;630;78;100;42
EA10;<3468, 5, 958>;False;195;195;844;1474;9;732;75;77;55
EA0;<3468, 5, 958>;False;205;205;784;1610;9;885;71;67;53
EA7;<3468, 5, 958>;False;90;90;759;1693;10;1202;78;64;51
EA188;<3468, 5, 958>;True;320;320;575;1690;10;1019;72;75;50
EA179;<3468, 5, 958>;True;380;380;838;1624;10;723;75;86;46
EA184;<3468, 5, 958>;False;70;70;672;1648;9;1134;79;62;51
EA183;<3468, 5, 958>;True;280;280;533;1653;10;1055;74;67;51
EA124;<3468, 5, 958>;True;370;370;674;1517;10;440;73;91;50
EA112;<3468, 5, 958>;False;390;390;995;1562;10;729;75;77;49
EA118;<3468, 5, 958>;True;240;240;484;1559;10;1201;82;57;52
EA98;<3468, 5, 958>;False;185;185;830;1545;9;1099;78;65;50
EA100;<3468, 5, 958>;True;360;360;682;1613;10;616;78;93;45
EA99;<3468, 5, 958>;True;340;340;693;1626;10;831;83;92;40
EA86;<3468, 5, 958>;True;395;395;753;1713;10;951;81;80;45
EA18;<3468, 5, 958>;True;430;430;782;1517;10;347;76;96;45
EA16;<3468, 5, 958>;True;320;320;624;1515;11;544;76;67;52
EA198;<3468, 5, 958>;False;130;130;729;1481;8;716;69;70;55
EA191;<3468, 5, 958>;False;314;315;1012;1539;10;994;79;66;51
EA193;<3468, 5, 958>;False;165;165;824;1611;10;649;75;80;51
EA186;<3468, 5, 958>;False;130;130;696;1595;9;921;73;63;51
EA174;<3468, 5, 958>;True;355;355;660;1517;10;347;76;96;45
EA150;<3468, 5, 958>;True;440;440;838;1517;10;440;73;91;50
EA62;<3468, 5, 958>;False;165;165;746;1485;9;698;70;71;55
EA58;<3468, 5, 958>;True;625;625;947;1521;10;318;76;94;44
EA56;<3468, 5, 958>;True;375;375;720;1538;10;603;74;83;50
EA35;<3468, 5, 958>;True;380;380;731;1606;10;607;77;91;45
EA20;<3468, 5, 958>;False;534;535;1262;1575;10;588;74;84;48
EA31;<3468, 5, 958>;False;40;40;580;1639;9;1059;74;67;49
EA25;<3468, 5, 958>;True;340;340;655;1560;10;971;77;62;53
EA22;<3468, 5, 958>;True;495;495;802;1515;11;544;76;67;52
EA21;<3468, 5, 958>;True;320;320;762;1687;10;1101;72;57;50
EA195;<3468, 5, 958>;False;145;145;772;1581;10;817;66;80;50
EA181;<3468, 5, 958>;True;485;485;872;1630;10;1266;74;62;51
EA172;<3468, 5, 958>;True;395;395;775;1686;10;1097;72;57;50
EA161;<3468, 5, 958>;True;340;340;631;1641;10;871;74;80;50
EA158;<3468, 5, 958>;True;335;335;669;1661;10;1194;81;61;52
EA146;<3468, 5, 958>;True;450;450;969;1559;9;1176;81;58;51
EA148;<3468, 5, 958>;True;355;355;816;1515;11;544;76;67;52
EA142;<3468, 5, 958>;False;60;60;723;1629;10;1009;75;69;49
EA145;<3468, 5, 958>;False;55;55;649;1556;10;330;76;86;50
EA137;<3468, 5, 958>;True;340;340;731;1655;9;1498;71;56;50
EA141;<3468, 5, 958>;True;260;260;499;1631;9;1112;76;60;52
EA125;<3468, 5, 958>;True;415;415;773;1640;10;1207;79;55;53
EA126;<3468, 5, 958>;True;355;355;713;1766;11;971;74;88;47
EA122;<3468, 5, 958>;False;95;95;746;1528;11;495;79;90;48
EA121;<3468, 5, 958>;True;320;320;615;1674;10;1116;73;65;50
EA106;<3468, 5, 958>;False;255;255;956;1628;10;982;76;71;49
EA103;<3468, 5, 958>;True;490;490;854;1451;11;419;76;64;50
EA104;<3468, 5, 958>;True;335;335;643;1693;10;1202;78;64;51
EA85;<3468, 5, 958>;True;610;610;997;1517;10;347;76;96;45
EA72;<3468, 5, 958>;True;260;260;524;1686;10;1329;72;63;50
EA65;<3468, 5, 958>;True;360;360;634;1589;10;480;77;90;48
EA64;<3468, 5, 958>;True;350;350;687;1645;10;925;72;68;53
EA59;<3468, 5, 958>;False;125;125;740;1557;10;351;77;84;51
EA47;<3468, 5, 958>;False;315;315;988;1556;9;693;64;89;47
EA51;<3468, 5, 958>;True;320;320;627;1650;10;1018;78;70;50
EA41;<3468, 5, 958>;False;235;235;830;1559;10;998;77;65;51
EA45;<3468, 5, 958>;True;320;320;535;1575;10;785;66;82;50
EA43;<3468, 5, 958>;True;240;240;588;1575;10;785;66;82;50
EA34;<3468, 5, 958>;True;395;395;774;1655;10;1012;75;54;57
EA37;<3468, 5, 958>;True;355;355;651;1525;10;373;76;96;44
EA24;<3468, 5, 958>;False;220;220;900;1623;10;967;74;71;49
EA199;<3468, 5, 958>;True;360;360;717;1602;10;843;76;74;49
EA197;<3468, 5, 958>;True;370;370;704;1665;10;1205;76;60;53
EA178;<3468, 5, 958>;True;360;360;677;1532;11;499;78;89;48
EA90;<3468, 5, 958>;False;504;505;1174;1547;10;567;74;76;49
EA73;<3468, 5, 958>;False;654;655;1361;1690;10;1019;72;75;50
EA79;<3468, 5, 958>;True;505;505;884;1562;10;812;78;68;51
EA80;<3468, 5, 958>;True;380;380;742;1557;10;351;77;84;51
EA77;<3468, 5, 958>;True;300;300;573;1660;10;1142;75;62;52
EA68;<3468, 5, 958>;False;265;265;870;1575;10;785;66;82;50
EA57;<3468, 5, 958>;True;375;375;691;1616;10;965;79;78;45
EA170;<3468, 5, 958>;True;340;340;634;1602;10;843;76;74;49
EA159;<3468, 5, 958>;False;360;360;993;1563;10;901;77;64;52
EA154;<3468, 5, 958>;True;480;480;886;1574;10;682;77;75;50
EA153;<3468, 5, 958>;False;125;125;882;1645;9;1144;75;64;53
EA152;<3468, 5, 958>;True;360;360;808;1650;10;1154;80;62;51
EA131;<3468, 5, 958>;True;405;405;857;1439;11;407;75;60;50
EA130;<3468, 5, 958>;False;384;385;1038;1518;10;351;75;95;45
EA177;<3468, 5, 958>;False;759;760;1320;1649;10;1138;79;63;52
EA190;<3468, 5, 958>;True;315;315;679;1669;11;962;72;67;55
EA179;<3468, 5, 958>;False;304;305;1000;1571;10;726;75;77;48
EA173;<3468, 5, 958>;True;425;425;780;1515;11;544;76;67;52
EA168;<3468, 5, 958>;True;510;510;890;1619;9;958;84;68;50
EA132;<3468, 5, 958>;True;655;655;971;1423;11;150;76;66;51
EA136;<3468, 5, 958>;True;300;300;504;1624;9;660;75;86;47
EA113;<3468, 5, 958>;False;260;260;892;1517;10;347;76;96;45
EA100;<3468, 5, 958>;False;155;155;916;1686;10;1329;72;63;50
EA104;<3468, 5, 958>;False;70;70;638;1539;10;994;79;66;51
EA29;<3468, 5, 958>;True;445;445;885;1575;9;941;74;61;49
EA16;<3468, 5, 958>;True;360;360;833;1557;10;648;74;84;50
EA2;<3468, 5, 958>;True;420;420;946;1620;10;751;73;75;51
EA14;<3468, 5, 958>;True;320;320;630;1605;11;542;78;94;47
EA186;<3468, 5, 958>;True;280;280;591;1606;10;607;77;91;45
EA180;<3468, 5, 958>;False;75;75;636;1645;9;1144;75;64;53
EA145;<3468, 5, 958>;True;415;415;750;1737;10;1148;80;86;41
EA139;<3468, 5, 958>;True;470;470;966;1663;10;1009;77;70;50
EA142;<3468, 5, 958>;True;300;300;610;1517;10;347;76;96;45
EA133;<3468, 5, 958>;True;295;295;607;1517;10;347;76;96;45
EA128;<3468, 5, 958>;False;75;75;663;1616;10;965;79;78;45
EA120;<3468, 5, 958>;True;410;410;992;1559;10;1201;82;57;52
EA116;<3468, 5, 958>;True;410;410;934;1626;10;831;83;92;40
EA117;<3468, 5, 958>;True;355;355;666;1534;11;500;78;89;47
EA103;<3468, 5, 958>;True;355;355;694;1610;9;885;71;67;53
EA98;<3468, 5, 958>;True;360;360;813;1574;10;682;77;75;50
EA92;<3468, 5, 958>;False;374;375;1109;1517;10;347;76;96;45
EA87;<3468, 5, 958>;False;390;390;979;1495;10;186;75;100;44
EA91;<3468, 5, 958>;True;315;315;629;1682;10;970;81;75;47
EA26;<3468, 5, 958>;True;360;360;637;1527;10;560;74;85;51
EA22;<3468, 5, 958>;True;320;320;715;1566;9;427;76;81;51
EA4;<3468, 5, 958>;False;320;320;972;1605;10;790;74;84;50
EA3;<3468, 5, 958>;True;360;360;671;1540;11;655;74;65;52
EA198;<3468, 5, 958>;True;360;360;803;1626;10;831;83;92;40
EA191;<3468, 5, 958>;False;170;170;797;1549;10;274;77;88;51
EA193;<3468, 5, 958>;True;340;340;624;1573;10;587;74;84;48
EA167;<3468, 5, 958>;False;339;340;1097;1675;10;1105;71;65;49
EA134;<3468, 5, 958>;True;320;320;656;1598;9;914;72;64;52
EA119;<3468, 5, 958>;False;210;210;785;1460;10;280;75;74;50
EA114;<3468, 5, 958>;False;290;290;936;1610;9;885;71;67;53
EA110;<3468, 5, 958>;False;459;460;1053;1515;11;544;76;67;52
EA90;<3468, 5, 958>;True;335;335;734;1636;10;931;79;75;46
EA50;<3468, 5, 958>;True;360;360;656;1515;11;544;76;67;52
EA47;<3468, 5, 958>;True;320;320;634;1575;9;518;75;90;46
EA46;<3468, 5, 958>;False;55;55;658;1471;10;745;77;80;56
EA43;<3468, 5, 958>;False;90;90;689;1566;9;427;76;81;51
