Name;Coord;Winner;Fitness;GameTime;Score;deffScore;suppScore;townLifeDeviation;supportActions;attackActions;dominanceLevel;deff-ConquerRadius;deff-AttackMinLife;deff-SupportRadius;deff-SupportMaxCap;deff-SupportMinCap;off-ConquerRadius;off-AttackMinLife;off-SupportRadius;off-SupportMaxCap;off-SupportMinCap;supp-ConquerRadius;supp-AttackMinLife;supp-SupportRadius;supp-SupportMaxCap;supp-SupportMinCap;SupportTownRatio;DeffTownRatio;AtkTownRatio;CategorisationRadius
KI_114;<3468, 5, 958>;True;124.00352733686067;510;8.5714285714285712;100;15.4320987654321;6.38;0;14;1;2312;28;3139;83;50;3195;16;1614;21;79;2474;25;2209;47;39;24;5;54;1460
KI_115;<3468, 5, 958>;True;128.19518716577539;483;17.5;100;10.695187165775401;9.25;0;8;1;1279;74;1775;71;29;3208;26;4000;5;101;3267;85;824;45;60;44;56;51;435
KI_116;<3468, 5, 958>;True;173.58276643990928;352;5.5555555555555554;100;68.027210884353735;1.37;0;18;1;808;45;717;70;54;2023;6;542;69;24;2008;34;2577;45;57;14;0;44;100
KI_117;<3468, 5, 958>;True;120.60445387062566;607;20;90;10.604453870625664;9.33;0;8;1;164;92;157;90;6;3418;32;2448;94;13;1639;65;3059;42;70;81;87;49;651
KI_118;<3468, 5, 958>;True;195.14462809917353;261;12.5;100;82.644628099173545;1.11;0;8;1;3273;30;1171;56;88;2275;5;1457;31;63;100;78;1826;37;44;100;63;0;100
KI_119;<3468, 5, 958>;True;145.96153846153845;360;7.5;100;38.46153846153846;2.5;0;16;1;1766;94;1368;83;23;2160;6;938;59;28;2009;37;2409;48;54;37;0;33;158
KI_120;<3468, 5, 958>;True;127.37203972498089;416;6.3636363636363633;100;21.008403361344538;4.66;0;22;1;1170;14;814;92;25;3178;10;139;83;17;1773;73;697;40;27;89;72;14;556
KI_121;<3468, 5, 958>;True;122.01923076923077;444;20;90;12.019230769230768;8.22;0;6;1;1354;78;1927;71;26;3206;26;4000;5;101;100;114;4000;45;61;43;55;50;436
KI_122;<3468, 5, 958>;True;130.41377800481646;561;4.507042253521127;100;25.906735751295336;3.76;0;71;1;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_123;<3468, 5, 958>;True;167.71241830065358;221;8.88888888888889;100;58.8235294117647;1.6;0;9;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_124;<3468, 5, 958>;False;251;1022;1;250;0;5.44;0;55;1;2982;25;956;48;92;1519;11;1466;38;62;591;72;2195;48;46;80;14;7;2228
KI_125;<3468, 5, 958>;True;150.06837606837607;436;7.333333333333333;100;42.735042735042732;2.24;0;30;1;1594;36;1691;27;74;1888;6;1952;41;58;3443;73;1025;39;66;82;5;23;2280
KI_126;<3468, 5, 958>;True;168.42592592592592;343;5.9259259259259256;100;62.5;1.5;0;27;1;379;75;3401;13;5;3348;6;2922;12;88;740;76;145;109;81;96;7;0;4000
KI_127;<3468, 5, 958>;True;158.55750487329433;339;5.9259259259259256;100;52.631578947368418;1.8;0;27;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_128;<3468, 5, 958>;False;131;785;1;130;0;4.64;0;19;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_129;<3468, 5, 958>;False;141;1294;1;140;0;50;0;21;1;2038;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_130;<3468, 5, 958>;True;132.13592233009709;394;20;100;12.135922330097086;8.14;0;6;1;1279;74;1775;71;29;3208;26;4000;5;101;3267;85;824;45;60;44;56;51;435
KI_131;<3468, 5, 958>;True;151.70794930875576;431;5.625;100;46.082949308755765;2.07;0;32;1;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_132;<3468, 5, 958>;False;251;1032;1;250;0;9.07;0;43;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_133;<3468, 5, 958>;True;168.97114861186716;215;9.0909090909090917;100;59.880239520958078;1.57;0;11;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_134;<3468, 5, 958>;True;108.74125874125875;856;20;80;8.7412587412587417;11.34;0;10;1;164;92;157;90;6;3418;32;2448;94;13;1639;65;3059;42;70;81;87;49;651
KI_135;<3468, 5, 958>;False;291;1049;1;290;0;15.35;2;54;1;613;30;3759;22;82;1290;12;1553;31;70;774;70;2088;47;42;94;16;0;1472
KI_136;<3468, 5, 958>;True;162.21146085552863;456;5.7142857142857144;100;56.497175141242934;1.67;0;35;1;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_137;<3468, 5, 958>;True;141.51515151515153;393;8.1818181818181817;100;33.333333333333336;2.9;0;22;1;814;63;1766;61;43;2668;7;2346;19;53;2317;30;3337;40;59;88;68;1;316
KI_138;<3468, 5, 958>;True;131.63255592574964;367;5.4545454545454541;100;26.178010471204185;3.72;0;22;1;1431;70;2973;25;28;3038;8;1820;9;77;634;75;751;79;69;92;24;3;2830
KI_139;<3468, 5, 958>;True;188.89462809917353;218;6.25;100;82.644628099173545;1.11;0;16;1;2870;51;2613;30;32;4000;5;3152;16;73;1706;61;324;70;78;67;100;0;1688
KI_140;<3468, 5, 958>;False;111;860;1;110;0;50;0;14;1;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_141;<3468, 5, 958>;True;135.36334913112165;463;11.666666666666666;100;23.696682464454977;4.12;0;12;1;2978;21;668;59;94;3095;12;2190;26;88;1703;47;1780;21;30;74;14;56;746
KI_142;<3468, 5, 958>;True;116.42036124794745;555;20;80;16.420361247947454;5.99;0;10;1;2350;58;1889;47;54;3071;19;1998;63;47;2033;43;2567;54;56;53;12;76;207
KI_143;<3468, 5, 958>;False;222;909;1;220;1;0.5;0;45;1;613;30;3759;22;82;1290;12;1553;31;70;774;70;2088;47;42;94;16;0;1472
KI_144;<3468, 5, 958>;True;159.74358974358975;298;11.666666666666666;100;48.076923076923073;1.98;0;12;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_145;<3468, 5, 958>;False;111;742;1;110;0;50;0;20;1;3432;56;2794;39;58;2895;9;1360;10;71;495;73;2030;49;42;88;50;10;903
KI_146;<3468, 5, 958>;False;121;1077;1;120;0;50;0;16;1;1279;74;1775;71;29;3208;26;4000;5;101;3267;85;824;45;60;44;56;51;435
KI_147;<3468, 5, 958>;True;104.08450704225352;600;20;70;14.084507042253522;7;0;10;1;2038;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_148;<3468, 5, 958>;True;194.56099456099457;230;9.0909090909090917;100;85.470085470085465;1.07;0;11;1;4000;27;313;45;109;3802;5;224;105;8;2618;60;2792;67;21;70;2;13;2755
KI_149;<3468, 5, 958>;True;132.20185614849189;479;9;100;23.201856148491881;4.21;0;20;1;3999;66;2648;23;46;2929;12;1445;16;70;1440;55;1844;34;23;94;23;32;1008
KI_150;<3468, 5, 958>;True;153.61904761904762;303;6;100;47.61904761904762;2;0;20;1;788;16;531;97;15;3716;5;160;89;12;2666;84;1612;80;61;86;35;7;476
KI_151;<3468, 5, 958>;True;129.88183807439825;428;8;100;21.881838074398253;4.47;0;20;1;1703;16;1722;89;57;3376;12;933;53;50;2223;108;1701;89;54;100;39;0;263
KI_152;<3468, 5, 958>;True;168.44863731656184;302;5.5555555555555554;100;62.893081761006286;1.49;0;18;1;100;5;100;56;86;2222;5;2274;5;69;2260;30;1826;47;60;83;65;7;1289
KI_153;<3468, 5, 958>;True;164.72953216374268;337;6.25;100;58.479532163742682;1.61;0;16;1;1766;94;1368;83;23;2160;6;938;59;28;2009;37;2409;48;54;37;0;33;158
KI_154;<3468, 5, 958>;True;110.70663811563169;840;20;80;10.706638115631693;9.24;0;14;1;349;86;275;85;12;3359;25;1978;50;47;2427;53;2747;37;74;97;0;40;1087
KI_155;<3468, 5, 958>;True;131.17294900221731;490;9;100;22.172949002217297;4.41;0;20;1;2184;43;1141;40;79;3010;14;2595;78;49;3925;31;2135;31;81;84;13;43;916
KI_156;<3468, 5, 958>;True;132.25252525252526;390;7;100;25.252525252525253;3.86;0;20;1;2427;20;819;42;56;3281;11;2796;24;80;1647;64;2021;72;65;53;39;52;105
KI_157;<3468, 5, 958>;True;192.61294261294262;308;7.1428571428571432;100;85.470085470085465;1.07;0;14;1;100;5;100;56;86;2222;5;2274;5;69;2260;30;1826;47;60;83;65;7;1289
KI_158;<3468, 5, 958>;True;151.90341638838942;319;8.235294117647058;100;43.668122270742359;2.19;0;17;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_159;<3468, 5, 958>;True;137.35433750539491;256;7.1428571428571432;100;30.211480362537763;3.21;0;14;1;788;16;531;97;15;3716;5;160;89;12;2666;84;1612;80;61;86;35;7;476
KI_160;<3468, 5, 958>;True;146.08695652173913;292;6.0869565217391308;100;40;2.4;0;23;1;3427;35;3173;84;18;3352;5;2536;39;39;2552;29;151;60;48;61;100;0;2109
KI_161;<3468, 5, 958>;True;154.85294117647058;336;5.833333333333333;100;49.019607843137251;1.94;0;24;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_162;<3468, 5, 958>;True;166.52380952380952;337;7;100;59.523809523809518;1.58;0;20;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_163;<3468, 5, 958>;True;128.15012873836403;432;6.3636363636363633;100;21.786492374727668;4.49;0;22;1;2308;27;1419;54;66;3100;11;2007;18;80;3002;9;2782;33;27;1;0;72;1157
KI_164;<3468, 5, 958>;True;151.60839160839163;470;6.1538461538461542;100;45.454545454545453;2.1;0;39;1;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_165;<3468, 5, 958>;True;165.975935828877;290;12.5;100;53.475935828877;1.77;0;8;1;210;77;3567;10;5;2233;5;2138;34;65;100;84;100;123;104;83;2;7;3391
KI_166;<3468, 5, 958>;True;144.84063745019921;453;5;100;39.840637450199196;2.41;0;48;1;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_167;<3468, 5, 958>;True;138.71794871794873;361;6.666666666666667;100;32.051282051282051;3.02;0;24;1;4000;13;100;62;111;2779;5;2527;21;79;2636;56;2457;73;22;69;0;15;2878
KI_168;<3468, 5, 958>;True;133.25252525252526;419;8;100;25.252525252525253;3.86;0;20;1;100;10;237;62;78;2750;5;2653;15;45;2008;28;3127;37;67;99;83;0;617
KI_169;<3468, 5, 958>;True;143.08049535603715;293;6.3157894736842106;100;36.764705882352942;2.62;0;19;1;2441;47;2829;29;42;3347;6;2583;23;71;1453;64;819;65;70;71;95;0;1589
KI_170;<3468, 5, 958>;True;133.78323108384458;359;13.333333333333334;100;20.449897750511248;4.79;0;6;1;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_171;<3468, 5, 958>;True;146.34920634920636;270;6.666666666666667;100;39.682539682539684;2.42;0;21;1;2705;44;3055;60;74;3256;5;823;5;79;487;71;2091;47;36;100;61;0;100
KI_172;<3468, 5, 958>;True;123.47708894878706;619;10;100;13.477088948787062;7.32;0;14;1;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_173;<3468, 5, 958>;True;143.84615384615384;476;5.384615384615385;100;38.46153846153846;2.5;0;52;1;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_174;<3468, 5, 958>;True;141.35583840619813;301;5.384615384615385;100;35.97122302158273;2.68;0;26;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_175;<3468, 5, 958>;True;151.29004329004329;382;8;100;43.290043290043286;2.21;0;20;1;1187;71;1846;68;33;2746;5;2073;19;20;834;101;3299;44;61;77;65;7;601
KI_176;<3468, 5, 958>;True;141.99494949494948;407;7.2727272727272725;100;34.722222222222221;2.78;0;22;1;2797;42;2788;32;47;3279;7;2033;48;39;2408;49;1483;36;60;70;100;0;1486
KI_177;<3468, 5, 958>;True;156.51162790697674;337;10;100;46.511627906976749;2.05;0;10;1;3346;25;1615;26;77;2338;6;1051;77;66;2141;29;2857;41;74;92;0;0;3948
KI_178;<3468, 5, 958>;True;139.82423101067167;342;5.9259259259259256;100;33.898305084745758;2.85;0;27;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_179;<3468, 5, 958>;True;162.2177822177822;199;7.2727272727272725;100;54.945054945054942;1.72;0;11;1;2705;44;3055;60;74;3256;5;823;5;79;487;71;2091;47;36;100;61;0;100
KI_180;<3468, 5, 958>;True;140.64327485380116;292;5.5555555555555554;100;35.087719298245609;2.75;0;18;1;210;77;3567;10;5;2233;5;2138;34;65;100;84;100;123;104;83;2;7;3391
KI_181;<3468, 5, 958>;True;138.33333333333334;558;5;100;33.333333333333336;2.9;0;56;1;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_182;<3468, 5, 958>;False;221;887;1;220;0;10.03;0;45;1;613;30;3759;22;82;1290;12;1553;31;70;774;70;2088;47;42;94;16;0;1472
KI_183;<3468, 5, 958>;True;137.25;279;6;100;31.25;3.1;0;20;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_184;<3468, 5, 958>;True;146.94173705869611;453;5.7894736842105265;100;41.152263374485592;2.33;0;38;1;2457;24;756;49;76;1874;5;1787;38;59;2877;41;2470;69;21;76;20;9;1771
KI_185;<3468, 5, 958>;True;140.59713375796179;305;8.75;100;31.847133757961782;3.04;0;16;1;542;11;242;61;80;2183;5;2168;31;50;2008;28;3126;37;66;98;81;0;667
KI_186;<3468, 5, 958>;True;141.99614006065619;328;6.1538461538461542;100;35.842293906810035;2.69;0;26;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_187;<3468, 5, 958>;True;162.84644194756555;295;6.666666666666667;100;56.179775280898873;1.68;0;18;1;3431;55;2793;38;57;3124;5;1222;5;77;200;76;2132;50;39;100;58;2;100
KI_188;<3468, 5, 958>;True;143.36363636363637;271;7;100;36.363636363636367;2.65;0;20;1;871;16;525;91;17;3619;6;347;86;14;2332;64;1537;50;39;53;38;51;349
KI_189;<3468, 5, 958>;True;147.32258064516128;342;7;100;40.322580645161288;2.38;0;20;1;563;61;1626;58;45;2924;6;2633;108;5;364;87;100;24;71;86;64;2;162
KI_190;<3468, 5, 958>;True;125.92659810445653;438;7.7777777777777777;100;18.148820326678766;5.41;0;18;1;3300;37;2665;48;70;3557;11;2679;117;38;1361;58;334;20;10;51;65;93;410
KI_191;<3468, 5, 958>;True;128.32583708145927;429;13.333333333333334;100;14.992503748125937;6.57;0;9;1;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_192;<3468, 5, 958>;True;136.59574468085106;315;10;100;26.595744680851062;3.66;0;8;1;3125;21;396;54;97;3115;18;1559;26;80;2827;33;1567;40;56;56;19;59;954
KI_193;<3468, 5, 958>;True;157.00495049504951;269;7.5;100;49.504950495049506;1.92;0;16;1;139;10;368;63;79;2760;5;2802;9;43;1997;38;2383;33;45;100;100;0;426
KI_194;<3468, 5, 958>;True;150.14492753623188;311;6.666666666666667;100;43.478260869565212;2.2;0;24;1;100;10;237;62;78;2750;5;2653;15;45;2008;28;3127;37;67;99;83;0;617
KI_195;<3468, 5, 958>;True;158.07692307692307;223;10;100;48.076923076923073;1.98;0;10;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_196;<3468, 5, 958>;True;134.86631016042782;336;5.4545454545454541;100;29.411764705882355;3.3;0;22;1;788;16;531;97;15;3716;5;160;89;12;2666;84;1612;80;61;86;35;7;476
KI_197;<3468, 5, 958>;True;130.14005602240897;376;13.333333333333334;100;16.806722689075631;5.85;0;6;1;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_198;<3468, 5, 958>;True;163.475935828877;250;10;100;53.475935828877;1.77;0;10;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_199;<3468, 5, 958>;False;161;1167;1;160;0;50;0;22;1;1279;74;1775;71;29;3208;26;4000;5;101;3267;85;824;45;60;44;56;51;435
KI_0;<3468, 5, 958>;False;111;1089;1;110;0;50;0;22;1;3035;8;2212;71;82;2294;18;345;61;33;1343;59;267;19;9;54;78;98;394
KI_1;<3468, 5, 958>;False;131;916;1;130;0;50;0;20;1;3256;26;2230;13;69;2649;8;658;95;73;1992;25;2884;35;86;38;25;42;993
KI_2;<3468, 5, 958>;False;101;908;1;100;0;50;0;14;1;2113;16;2255;86;76;3117;19;1525;26;80;3762;23;1390;57;78;46;22;62;1072
KI_3;<3468, 5, 958>;False;111;909;1;110;0;50;0;20;1;1913;75;1908;67;37;2352;33;3641;62;48;3426;61;3339;24;42;64;19;38;714
KI_4;<3468, 5, 958>;False;111;1010;1;110;0;50;0;14;1;1420;61;2027;69;62;3790;32;2431;91;14;2443;38;287;62;60;63;8;35;1788
KI_5;<3468, 5, 958>;True;215.50983899821108;266;9.23076923076923;90;116.27906976744187;0.76;0;13;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_6;<3468, 5, 958>;True;193.80341880341879;337;8.3333333333333339;100;85.470085470085465;1.07;0;12;1;1766;94;1368;83;23;2160;6;938;59;28;2009;37;2409;48;54;37;0;33;158
KI_7;<3468, 5, 958>;False;181;791;1;180;0;50;0;40;1;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_8;<3468, 5, 958>;False;171;773;1;170;0;50;0;39;1;100;10;237;62;78;2750;5;2653;15;45;2008;28;3127;37;67;99;83;0;617
KI_9;<3468, 5, 958>;False;331;1145;1;330;0;15.09;0;56;1;4000;22;100;62;98;1458;12;1379;36;64;3904;45;2965;81;5;84;28;3;1369
KI_10;<3468, 5, 958>;False;131;853;1;130;0;1;0;23;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_11;<3468, 5, 958>;False;131;1190;1;130;0;50;0;16;1;164;92;157;90;6;3418;32;2448;94;13;1639;65;3059;42;70;81;87;49;651
KI_12;<3468, 5, 958>;False;221;902;1;220;0;6.18;0;45;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_13;<3468, 5, 958>;False;231;905;1;230;0;7.33;0;35;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_14;<3468, 5, 958>;False;141;738;1;140;0;50;0;34;1;3515;50;3467;24;38;3015;6;2342;31;41;2214;38;2279;36;63;86;90;0;1001
KI_15;<3468, 5, 958>;False;201;990;1;200;0;9.19;2;45;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_16;<3468, 5, 958>;False;151;873;1;150;0;6.24;0;26;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_17;<3468, 5, 958>;False;121;745;1;120;0;2.49;0;18;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_18;<3468, 5, 958>;False;201;869;1;200;0;5.4;0;39;1;4000;22;100;62;98;1458;12;1379;36;64;3904;45;2965;81;5;84;28;3;1369
KI_19;<3468, 5, 958>;False;161;898;1;160;0;3.5;0;35;1;1958;17;2414;79;76;1604;13;1379;35;66;2643;40;1699;54;65;53;23;50;1102
KI_20;<3468, 5, 958>;False;171;757;1;170;0;5.66;0;32;1;4000;22;100;62;98;1458;12;1379;36;64;3904;45;2965;81;5;84;28;3;1369
KI_21;<3468, 5, 958>;False;241;1057;1;240;0;10.21;0;51;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_22;<3468, 5, 958>;True;120.85776330076004;424;20;90;10.857763300760045;9.11;2;6;1;3877;94;632;83;87;3520;10;1800;88;51;2758;45;1607;29;82;13;74;6;665
KI_23;<3468, 5, 958>;True;91.876484560570077;761;20;60;11.876484560570072;8.32;0;12;1;1279;74;1775;71;29;3208;26;4000;5;101;3267;85;824;45;60;44;56;51;435
KI_24;<3468, 5, 958>;True;103.94700139470014;634;20;70;13.947001394700139;7.07;0;10;1;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_25;<3468, 5, 958>;False;101;747;1;100;0;4.92;0;18;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_26;<3468, 5, 958>;False;101;1050;1;100;0;50;0;12;1;164;92;157;90;6;3418;32;2448;94;13;1639;65;3059;42;70;81;87;49;651
KI_27;<3468, 5, 958>;False;111;1009;1;110;0;50;0;16;1;1279;74;1775;71;29;3208;26;4000;5;101;3267;85;824;45;60;44;56;51;435
KI_28;<3468, 5, 958>;False;101;767;1;100;0;50;0;12;1;1655;98;2539;72;14;2758;32;4000;5;101;762;106;3310;45;61;0;0;35;546
KI_29;<3468, 5, 958>;False;101;776;1;100;0;50;0;19;1;3256;26;2230;13;69;2649;8;658;95;73;1992;25;2884;35;86;38;25;42;993
KI_30;<3468, 5, 958>;False;101;744;1;100;0;50;0;12;1;3048;14;1397;74;32;2214;30;1766;36;55;2057;29;1233;56;33;95;37;19;100
KI_31;<3468, 5, 958>;False;111;765;1;110;0;50;0;14;1;100;5;4000;141;138;2853;29;2039;42;72;1994;49;1877;32;24;56;37;46;376
KI_32;<3468, 5, 958>;False;101;1061;1;100;0;50;0;16;1;2530;48;2050;37;64;3264;22;2222;64;52;2096;61;2967;71;64;63;20;100;235
KI_33;<3468, 5, 958>;True;215.13513513513513;297;10;70;135.13513513513513;0.64;0;18;1;1363;61;1023;88;19;3557;5;239;85;13;2533;74;1773;73;59;47;7;27;223
KI_34;<3468, 5, 958>;False;1111;2629;1;1110;0;13.15;105;176;1;613;30;3759;22;82;1290;12;1553;31;70;774;70;2088;47;42;94;16;0;1472
KI_35;<3468, 5, 958>;False;171;789;1;170;0;1;0;26;1;712;30;3697;24;82;1448;13;1364;36;65;731;71;2228;50;45;85;31;3;1224
KI_36;<3468, 5, 958>;True;117.24713242961418;1022;12.380952380952381;100;4.8661800486618008;20.45;5;21;1;1611;23;1974;38;59;2919;12;2836;93;46;2454;21;2330;58;46;33;18;45;634
KI_37;<3468, 5, 958>;True;132.24795640326977;409;5;100;27.247956403269754;3.57;0;24;1;3634;25;2610;36;33;3135;11;2190;46;46;2079;70;757;22;50;67;100;1;1584
KI_38;<3468, 5, 958>;True;127.51313485113835;450;10;100;17.513134851138354;5.61;0;12;1;3519;63;1459;52;33;3507;13;1850;25;51;3469;59;3216;21;41;26;4;88;3808
KI_39;<3468, 5, 958>;False;511;1274;1;510;0;12.36;8;87;1;2322;27;3135;83;49;1460;13;1365;35;65;1088;61;2224;49;43;9;0;65;1514
KI_40;<3468, 5, 958>;True;139.5218198700093;398;11.666666666666666;100;27.855153203342617;3.49;0;12;1;2937;8;2138;68;78;2236;11;100;56;24;2421;50;2675;82;54;57;88;100;100
KI_41;<3468, 5, 958>;True;147.21946609969288;276;7.0588235294117645;100;40.160642570281119;2.39;0;17;1;788;16;531;97;15;3716;5;160;89;12;2666;84;1612;80;61;86;35;7;476
KI_42;<3468, 5, 958>;True;205.55555555555554;251;5.5555555555555554;100;100;0.9;0;18;1;2705;44;3055;60;74;3256;5;823;5;79;487;71;2091;47;36;100;61;0;100
KI_43;<3468, 5, 958>;True;145.05112760890881;494;3.7288135593220337;100;41.32231404958678;2.32;0;59;1;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_44;<3468, 5, 958>;True;142.660671521431;588;4.0506329113924053;100;38.610038610038607;2.49;0;79;1;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_45;<3468, 5, 958>;False;411;1523;1;410;0;14.57;12;70;1;700;29;3630;24;81;1735;11;1648;31;60;1317;51;2641;44;55;79;10;4;1465
KI_46;<3468, 5, 958>;False;151;1037;1;150;0;50;0;19;1;2173;87;2063;71;35;2693;21;3104;41;78;2410;99;1648;23;71;16;18;50;1361
KI_47;<3468, 5, 958>;True;198.05194805194805;241;7.1428571428571432;100;90.9090909090909;1;0;14;1;3251;29;1725;56;51;3075;5;1016;5;78;832;50;2454;56;5;96;40;2;613
KI_48;<3468, 5, 958>;True;174.69387755102042;253;6.666666666666667;100;68.027210884353735;1.37;0;15;1;364;78;3069;18;13;3394;6;2963;7;94;685;77;286;90;79;94;15;1;3601
KI_49;<3468, 5, 958>;True;221.83462532299743;318;5.5555555555555554;100;116.27906976744187;0.76;0;18;1;608;67;3158;18;16;2310;5;2126;32;66;100;116;100;162;137;51;1;31;2544
KI_50;<3468, 5, 958>;False;621;1543;1;620;0;20.4;21;92;1;613;30;3759;22;82;1290;12;1553;31;70;774;70;2088;47;42;94;16;0;1472
KI_51;<3468, 5, 958>;False;381;1063;1;380;0;8.87;4;59;1;613;30;3759;22;82;1290;12;1553;31;70;774;70;2088;47;42;94;16;0;1472
KI_52;<3468, 5, 958>;True;137.06976744186048;266;8;100;29.069767441860467;3.34;0;15;1;788;16;531;97;15;3716;5;160;89;12;2666;84;1612;80;61;86;35;7;476
KI_53;<3468, 5, 958>;True;208.65384615384613;303;12.5;100;96.153846153846146;0.94;0;8;1;1766;94;1368;83;23;2160;6;938;59;28;2009;37;2409;48;54;37;0;33;158
KI_54;<3468, 5, 958>;True;128.69820828667415;487;17.5;100;11.198208286674133;8.83;0;8;1;1279;74;1775;71;29;3208;26;4000;5;101;3267;85;824;45;60;44;56;51;435
KI_55;<3468, 5, 958>;True;129.06906906906906;465;15.555555555555555;100;13.513513513513514;7.3;0;9;1;3157;63;2939;34;52;3180;24;2805;108;38;878;81;3507;98;52;70;19;88;391
KI_56;<3468, 5, 958>;True;128.96648044692736;455;15;100;13.966480446927376;7.06;0;8;1;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_57;<3468, 5, 958>;True;139.42252589817059;387;10.76923076923077;100;28.653295128939828;3.39;0;13;1;2937;8;2138;68;78;2236;11;100;56;24;2421;50;2675;82;54;57;88;100;100
KI_58;<3468, 5, 958>;True;152.39172592113769;420;7.1428571428571432;100;45.248868778280546;2.11;0;28;1;3542;24;281;55;95;1749;5;1798;45;55;2879;54;2727;71;16;77;1;11;3105
KI_59;<3468, 5, 958>;True;134.52380952380952;369;16.666666666666668;100;17.857142857142858;5.5;0;6;1;2039;38;1353;40;74;3332;22;1754;29;64;4000;32;2126;30;83;93;13;43;964
KI_60;<3468, 5, 958>;True;128.78618113912231;350;7.7777777777777777;100;21.008403361344538;4.66;0;18;1;788;16;531;97;15;3716;5;160;89;12;2666;84;1612;80;61;86;35;7;476
KI_61;<3468, 5, 958>;True;139.92616520535302;429;14.545454545454545;100;25.380710659898476;3.84;0;11;1;2978;21;668;59;94;3095;12;2190;26;88;1703;47;1780;21;30;74;14;56;746
KI_62;<3468, 5, 958>;True;182.40740740740739;328;8.3333333333333339;100;74.074074074074076;1.25;0;12;1;1766;94;1368;83;23;2160;6;938;59;28;2009;37;2409;48;54;37;0;33;158
